Chiralindicen,Chiralindicem,Initialatomiccoordinateu,Initialatomiccoordinatev,Initialatomiccoordinatew,Calculatedatomiccoordinatesu,Calculatedatomiccoordinatesv,Calculatedatomiccoordinatesw
12,2,0.86225,0.89033,0.55569,0.86495,0.89372,0.55550
12,2,0.93413,0.74597,0.51693,0.94024,0.74909,0.51703
12,2,0.93263,0.75892,0.56731,0.93793,0.76224,0.56735
12,2,0.53337,0.14071,0.01693,0.53249,0.13765,0.01698
12,2,0.54920,0.14994,0.06731,0.54917,0.14772,0.06729
12,2,0.33117,0.06801,0.02855,0.32801,0.06113,0.02866
12,2,0.34594,0.07028,0.07894,0.34365,0.06521,0.07910
12,2,0.26108,0.06530,0.10995,0.25830,0.06128,0.11006
12,2,0.27453,0.06468,0.16034,0.27217,0.06036,0.16036
12,2,0.12108,0.12479,0.12158,0.11851,0.12315,0.12158
12,2,0.12917,0.11697,0.17196,0.12654,0.11490,0.17201
12,2,0.08842,0.17116,0.20297,0.08506,0.16912,0.20304
12,2,0.09389,0.16095,0.25336,0.09117,0.15857,0.25339
12,2,0.06900,0.33804,0.21460,0.06491,0.33658,0.21478
12,2,0.06703,0.32339,0.26499,0.06309,0.32187,0.26521
12,2,0.08740,0.41415,0.29600,0.08446,0.41367,0.29617
12,2,0.08259,0.39861,0.34638,0.07856,0.39743,0.34654
12,2,0.19665,0.61883,0.30762,0.19613,0.61923,0.30776
12,2,0.18544,0.60345,0.35801,0.18453,0.60361,0.35823
12,2,0.25843,0.69294,0.38902,0.25784,0.69449,0.38912
12,2,0.24536,0.67855,0.43941,0.24444,0.67973,0.43953
12,2,0.45080,0.85006,0.40065,0.45140,0.85455,0.40063
12,2,0.43503,0.84037,0.45103,0.43507,0.84440,0.45109
12,2,0.53020,0.89127,0.48204,0.53109,0.89548,0.48212
12,2,0.51431,0.88403,0.53243,0.51483,0.88702,0.53252
12,2,0.72547,0.93532,0.49367,0.72821,0.94059,0.49349
12,2,0.71171,0.93536,0.54406,0.71458,0.94126,0.54393
12,2,0.78937,0.92644,0.57507,0.79317,0.93226,0.57494
12,2,0.77730,0.92937,0.62545,0.78134,0.93555,0.62541
12,2,0.90611,0.83905,0.58669,0.90929,0.84188,0.58652
12,2,0.90011,0.84880,0.63708,0.90225,0.85105,0.63696
12,2,0.92788,0.78379,0.66809,0.93263,0.78717,0.66798
12,2,0.92465,0.79566,0.71848,0.92951,0.79959,0.71838
12,2,0.88048,0.50689,0.04406,0.88410,0.50831,0.04407
12,2,0.72818,0.29294,0.00530,0.72960,0.29182,0.00526
12,2,0.74157,0.30706,0.05569,0.74385,0.30653,0.05561
12,2,0.65703,0.22681,0.08669,0.65825,0.22555,0.08653
12,2,0.67176,0.23938,0.13708,0.67364,0.23780,0.13702
12,2,0.45396,0.10201,0.09832,0.45314,0.09844,0.09825
12,2,0.46980,0.10873,0.14871,0.46975,0.10582,0.14856
12,2,0.37608,0.07656,0.17972,0.37520,0.07291,0.17952
12,2,0.39141,0.08054,0.23010,0.39091,0.07696,0.22987
12,2,0.19894,0.07705,0.19134,0.19590,0.07318,0.19125
12,2,0.21063,0.07356,0.24173,0.20840,0.06941,0.24157
12,2,0.14681,0.10288,0.27274,0.14518,0.10048,0.27259
12,2,0.15635,0.09662,0.32313,0.15532,0.09420,0.32303
12,2,0.06946,0.22847,0.28437,0.06565,0.22601,0.28439
12,2,0.07212,0.21622,0.33476,0.06802,0.21304,0.33468
12,2,0.06482,0.29481,0.36576,0.06001,0.29221,0.36562
12,2,0.06459,0.28092,0.41615,0.06043,0.27868,0.41603
12,2,0.11952,0.49311,0.37739,0.11676,0.49259,0.37760
12,2,0.11204,0.47721,0.42778,0.10845,0.47616,0.42796
12,2,0.16431,0.57230,0.45879,0.16257,0.57250,0.45876
12,2,0.15440,0.55657,0.50917,0.15331,0.55709,0.50920
12,2,0.32825,0.76063,0.47041,0.32731,0.76351,0.47046
12,2,0.31375,0.74771,0.52080,0.31250,0.75018,0.52081
12,2,0.40378,0.81964,0.55181,0.40363,0.82174,0.55182
12,2,0.38833,0.80863,0.60220,0.38868,0.80961,0.60224
12,2,0.60859,0.91946,0.56344,0.61024,0.92352,0.56331
12,2,0.59312,0.91492,0.61382,0.59518,0.91922,0.61376
12,2,0.68337,0.93370,0.64483,0.68680,0.94005,0.64472
12,2,0.66883,0.93199,0.69522,0.67161,0.93794,0.69511
12,2,0.84365,0.90338,0.65646,0.84582,0.90637,0.65642
12,2,0.83366,0.90909,0.70685,0.83624,0.91267,0.70684
12,2,0.88650,0.86689,0.73786,0.88950,0.86993,0.73767
12,2,0.87892,0.87521,0.78824,0.88147,0.87770,0.78810
12,2,0.93541,0.71908,0.74948,0.93983,0.72204,0.74946
12,2,0.93506,0.73268,0.79987,0.94062,0.73590,0.79992
12,2,0.93518,0.70519,0.03243,0.94168,0.70897,0.03247
12,2,0.92166,0.61678,0.06344,0.92836,0.61956,0.06345
12,2,0.92534,0.63203,0.11382,0.93276,0.63477,0.11389
12,2,0.82534,0.41207,0.07507,0.82800,0.41267,0.07508
12,2,0.83569,0.42770,0.12545,0.83917,0.42811,0.12556
12,2,0.76737,0.33607,0.15646,0.76989,0.33544,0.15649
12,2,0.77974,0.35091,0.20685,0.78202,0.35009,0.20692
12,2,0.58065,0.16977,0.16809,0.58162,0.16756,0.16803
12,2,0.59622,0.18036,0.21848,0.59686,0.17853,0.21851
12,2,0.50159,0.12372,0.24948,0.50150,0.12068,0.24947
12,2,0.51749,0.13197,0.29987,0.51696,0.12774,0.29991
12,2,0.30233,0.06518,0.26111,0.30068,0.06050,0.26096
12,2,0.31663,0.06631,0.31150,0.31428,0.06001,0.31140
12,2,0.23515,0.06828,0.34251,0.23262,0.06291,0.34249
12,2,0.24795,0.06650,0.39289,0.24561,0.06123,0.39291
12,2,0.10643,0.14192,0.35414,0.10478,0.13986,0.35403
12,2,0.11350,0.13311,0.40452,0.11308,0.13236,0.40445
12,2,0.07915,0.19287,0.43553,0.07715,0.19172,0.43551
12,2,0.08351,0.18180,0.48592,0.08009,0.17961,0.48598
12,2,0.07466,0.36797,0.44716,0.06857,0.36571,0.44725
12,2,0.07154,0.35291,0.49755,0.06530,0.35069,0.49773
12,2,0.09865,0.44553,0.52855,0.09597,0.44530,0.52876
12,2,0.09275,0.42979,0.57894,0.08928,0.42933,0.57915
12,2,0.22026,0.64909,0.54018,0.21832,0.65090,0.54019
12,2,0.20826,0.63405,0.59057,0.20641,0.63579,0.59066
12,2,0.28552,0.72091,0.62158,0.28520,0.72247,0.62178
12,2,0.27182,0.70706,0.67196,0.27115,0.70863,0.67224
12,2,0.48251,0.86803,0.63320,0.48377,0.87048,0.63317
12,2,0.46663,0.85929,0.68359,0.46753,0.86273,0.68359
12,2,0.56182,0.90417,0.71460,0.56357,0.90894,0.71458
12,2,0.54604,0.89799,0.76499,0.54691,0.90260,0.76503
12,2,0.75206,0.93350,0.72623,0.75461,0.93793,0.72618
12,2,0.73892,0.93470,0.77662,0.74100,0.93852,0.77662
12,2,0.81235,0.91889,0.80762,0.81455,0.92163,0.80762
12,2,0.80106,0.92295,0.85801,0.80373,0.92722,0.85802
12,2,0.91649,0.81820,0.81925,0.92048,0.82132,0.81912
12,2,0.91158,0.82884,0.86964,0.91532,0.83236,0.86956
12,2,0.93263,0.75892,0.90065,0.93761,0.76252,0.90059
12,2,0.93054,0.77154,0.95103,0.93434,0.77446,0.95106
12,2,0.89492,0.53865,0.14483,0.89967,0.53993,0.14487
12,2,0.90135,0.55447,0.19522,0.90468,0.55531,0.19534
12,2,0.85504,0.45924,0.22623,0.85778,0.45906,0.22624
12,2,0.86401,0.47509,0.27662,0.86585,0.47480,0.27666
12,2,0.70050,0.26553,0.23786,0.70119,0.26475,0.23787
12,2,0.71448,0.27909,0.28824,0.71454,0.27816,0.28831
12,2,0.62696,0.20279,0.31925,0.62701,0.19973,0.31921
12,2,0.64209,0.21461,0.36964,0.64243,0.21128,0.36964
12,2,0.42248,0.09018,0.33088,0.42072,0.08327,0.33077
12,2,0.43818,0.09583,0.38127,0.43663,0.08912,0.38117
12,2,0.34594,0.07028,0.41227,0.34353,0.06297,0.41215
12,2,0.36092,0.07314,0.46266,0.35901,0.06708,0.46257
12,2,0.17678,0.08573,0.42390,0.17566,0.08361,0.42382
12,2,0.18765,0.08111,0.47429,0.18608,0.07883,0.47421
12,2,0.12917,0.11697,0.50530,0.12690,0.11499,0.50512
12,2,0.13775,0.10967,0.55569,0.13505,0.10629,0.55550
12,2,0.06587,0.25404,0.51693,0.05976,0.25091,0.51703
12,2,0.06738,0.24108,0.56731,0.06207,0.23776,0.56735
12,2,0.06703,0.32339,0.59832,0.06180,0.32133,0.59828
12,2,0.06564,0.30897,0.64871,0.06021,0.30642,0.64863
12,2,0.13599,0.52491,0.60995,0.13379,0.52574,0.61006
12,2,0.12751,0.50901,0.66034,0.12516,0.50889,0.66040
12,2,0.18544,0.60345,0.69134,0.18450,0.60364,0.69144
12,2,0.17466,0.58793,0.74173,0.17342,0.58746,0.74179
12,2,0.35791,0.78539,0.70297,0.35773,0.78862,0.70310
12,2,0.34297,0.77319,0.75336,0.34214,0.77571,0.75344
12,2,0.43503,0.84037,0.78437,0.43480,0.84422,0.78436
12,2,0.41935,0.83023,0.83476,0.41859,0.83329,0.83473
12,2,0.63908,0.92687,0.79600,0.64079,0.93210,0.79606
12,2,0.62392,0.92345,0.84638,0.62515,0.92914,0.84645
12,2,0.71171,0.93536,0.87739,0.71409,0.94112,0.87731
12,2,0.69767,0.93482,0.92778,0.70027,0.94090,0.92773
12,2,0.86225,0.89033,0.88902,0.86469,0.89357,0.88904
12,2,0.85319,0.89712,0.93941,0.85577,0.90091,0.93945
12,2,0.90011,0.84880,0.97041,0.90210,0.85112,0.97038
12,2,0.93100,0.66196,0.21460,0.93510,0.66342,0.21478
12,2,0.93297,0.67661,0.26499,0.93691,0.67814,0.26521
12,2,0.91260,0.58585,0.29600,0.91554,0.58633,0.29617
12,2,0.91741,0.60139,0.34638,0.92144,0.60257,0.34654
12,2,0.80335,0.38117,0.30762,0.80387,0.38077,0.30776
12,2,0.81456,0.39655,0.35801,0.81547,0.39639,0.35823
12,2,0.74157,0.30706,0.38902,0.74216,0.30551,0.38912
12,2,0.75464,0.32145,0.43941,0.75556,0.32027,0.43953
12,2,0.54920,0.14994,0.40065,0.54860,0.14545,0.40063
12,2,0.56497,0.15963,0.45103,0.56493,0.15560,0.45109
12,2,0.46980,0.10873,0.48204,0.46891,0.10452,0.48212
12,2,0.48569,0.11597,0.53243,0.48517,0.11298,0.53252
12,2,0.27453,0.06468,0.49367,0.27179,0.05941,0.49349
12,2,0.28829,0.06464,0.54406,0.28542,0.05874,0.54393
12,2,0.21063,0.07356,0.57507,0.20683,0.06774,0.57494
12,2,0.22270,0.07063,0.62545,0.21866,0.06445,0.62541
12,2,0.09389,0.16095,0.58669,0.09071,0.15812,0.58652
12,2,0.09989,0.15120,0.63708,0.09775,0.14895,0.63696
12,2,0.07212,0.21622,0.66809,0.06737,0.21283,0.66798
12,2,0.07535,0.20434,0.71848,0.07049,0.20041,0.71838
12,2,0.08259,0.39861,0.67972,0.07857,0.39737,0.67963
12,2,0.07835,0.38322,0.73010,0.07468,0.38126,0.73008
12,2,0.11204,0.47721,0.76111,0.10953,0.47587,0.76124
12,2,0.10508,0.46135,0.81150,0.10158,0.45990,0.81166
12,2,0.24536,0.67855,0.77274,0.24432,0.67932,1.00000
12,2,0.23263,0.66393,0.82313,0.23146,0.66423,0.82310
12,2,0.31375,0.74771,0.85414,0.31262,0.74940,0.85412
12,2,0.29950,0.73447,0.90452,0.29899,0.73524,0.90457
12,2,0.51431,0.88403,0.86576,0.51440,0.88779,0.86573
12,2,0.49841,0.87628,0.91615,0.49880,0.87889,0.91617
12,2,0.59312,0.91492,0.94716,0.59485,0.91968,0.94713
12,2,0.57752,0.90982,0.99755,0.57943,0.91541,0.99763
12,2,0.77730,0.92937,0.95879,0.78120,0.93606,0.95868
12,2,0.93518,0.70519,0.36576,0.93999,0.70779,0.36562
12,2,0.88048,0.50689,0.37739,0.88324,0.50741,0.37760
12,2,0.88796,0.52279,0.42778,0.89155,0.52384,0.42796
12,2,0.83569,0.42770,0.45879,0.83744,0.42750,0.45876
12,2,0.84560,0.44343,0.50917,0.84669,0.44291,0.50920
12,2,0.67176,0.23938,0.47041,0.67269,0.23650,0.47046
12,2,0.68625,0.25229,0.52080,0.68750,0.24982,0.52081
12,2,0.59622,0.18036,0.55181,0.59637,0.17826,0.55182
12,2,0.61167,0.19137,0.60220,0.61132,0.19039,0.60224
12,2,0.39141,0.08054,0.56344,0.38977,0.07649,0.56331
12,2,0.40688,0.08509,0.61382,0.40482,0.08079,0.61376
12,2,0.31663,0.06631,0.64483,0.31320,0.05995,0.64472
12,2,0.33117,0.06801,0.69522,0.32839,0.06206,0.69511
12,2,0.15635,0.09662,0.65646,0.15418,0.09363,0.65642
12,2,0.16634,0.09091,0.70685,0.16376,0.08734,0.70684
12,2,0.11350,0.13311,0.73786,0.11050,0.13008,0.73767
12,2,0.12108,0.12479,0.78824,0.11853,0.12231,0.78810
12,2,0.06459,0.28092,0.74948,0.06017,0.27796,0.74946
12,2,0.06494,0.26732,0.79987,0.05938,0.26410,0.79992
12,2,0.07154,0.35291,0.83088,0.06544,0.35014,0.83094
12,2,0.06900,0.33804,0.88127,0.06368,0.33523,0.88128
12,2,0.15440,0.55657,0.84251,0.15335,0.55621,0.84260
12,2,0.14496,0.54077,0.89289,0.14290,0.54033,0.89298
12,2,0.20826,0.63405,0.92390,0.20688,0.63457,0.92390
12,2,0.19665,0.61883,0.97429,0.19518,0.61883,0.97425
12,2,0.38833,0.80863,0.93553,0.38846,0.80924,0.93570
12,2,0.37304,0.79721,0.98592,0.37294,0.79875,0.98611
12,2,0.92534,0.63203,0.44716,0.93143,0.63429,0.44725
12,2,0.92846,0.64709,0.49755,0.93470,0.64931,0.49773
12,2,0.90135,0.55447,0.52855,0.90404,0.55470,0.52876
12,2,0.90725,0.57021,0.57894,0.91072,0.57068,0.57915
12,2,0.77974,0.35091,0.54018,0.78168,0.34910,0.54019
12,2,0.79174,0.36595,0.59057,0.79359,0.36421,0.59066
12,2,0.71448,0.27909,0.62158,0.71480,0.27753,0.62178
12,2,0.72818,0.29294,0.67196,0.72885,0.29138,0.67224
12,2,0.51749,0.13197,0.63320,0.51623,0.12953,0.63317
12,2,0.53337,0.14071,0.68359,0.53247,0.13727,0.68359
12,2,0.43818,0.09583,0.71460,0.43643,0.09107,0.71458
12,2,0.45396,0.10201,0.76499,0.45309,0.09740,0.76503
12,2,0.24795,0.06650,0.72623,0.24539,0.06207,0.72618
12,2,0.26108,0.06530,0.77662,0.25900,0.06148,0.77662
12,2,0.18765,0.08111,0.80762,0.18545,0.07837,0.80762
12,2,0.19894,0.07705,0.85801,0.19628,0.07278,0.85802
12,2,0.08351,0.18180,0.81925,0.07952,0.17868,0.81912
12,2,0.08842,0.17116,0.86964,0.08469,0.16764,0.86956
12,2,0.06738,0.24108,0.90065,0.06239,0.23748,0.90059
12,2,0.06946,0.22847,0.95103,0.06566,0.22554,0.95106
12,2,0.09275,0.42979,0.91227,0.08891,0.42838,0.91219
12,2,0.08740,0.41415,0.96266,0.08403,0.41255,0.96259
12,2,0.12751,0.50901,0.99367,0.12526,0.50824,0.99360
12,2,0.93297,0.67661,0.59832,0.93820,0.67867,0.59828
12,2,0.93437,0.69103,0.64871,0.93979,0.69358,0.64863
12,2,0.86401,0.47509,0.60995,0.86621,0.47427,0.61006
12,2,0.87249,0.49099,0.66034,0.87484,0.49111,0.66040
12,2,0.81456,0.39655,0.69134,0.81550,0.39636,0.69144
12,2,0.82534,0.41207,0.74173,0.82659,0.41254,0.74179
12,2,0.64209,0.21461,0.70297,0.64228,0.21138,0.70310
12,2,0.65703,0.22681,0.75336,0.65786,0.22429,0.75344
12,2,0.56497,0.15963,0.78437,0.56520,0.15578,0.78436
12,2,0.58065,0.16977,0.83476,0.58141,0.16671,0.83473
12,2,0.36092,0.07314,0.79600,0.35921,0.06790,0.79606
12,2,0.37608,0.07656,0.84638,0.37485,0.07086,0.84645
12,2,0.28829,0.06464,0.87739,0.28592,0.05888,0.87731
12,2,0.30233,0.06518,0.92778,0.29973,0.05910,0.92773
12,2,0.13775,0.10967,0.88902,0.13531,0.10643,0.88904
12,2,0.14681,0.10288,0.93941,0.14423,0.09909,0.93945
12,2,0.09989,0.15120,0.97041,0.09790,0.14888,0.97038
12,2,0.06564,0.30897,0.98204,0.06046,0.30620,0.98207
12,2,0.91741,0.60139,0.67972,0.92143,0.60263,0.67963
12,2,0.92166,0.61678,0.73010,0.92532,0.61875,0.73008
12,2,0.88796,0.52279,0.76111,0.89047,0.52413,0.76124
12,2,0.89492,0.53865,0.81150,0.89843,0.54010,0.81166
12,2,0.75464,0.32145,0.77274,0.75568,0.32068,0.77267
12,2,0.76737,0.33607,0.82313,0.76854,0.33577,0.82310
12,2,0.68625,0.25229,0.85414,0.68738,0.25060,0.85412
12,2,0.70050,0.26553,0.90452,0.70101,0.26476,0.90457
12,2,0.48569,0.11597,0.86576,0.48560,0.11221,0.86573
12,2,0.50159,0.12372,0.91615,0.50120,0.12111,0.91617
12,2,0.40688,0.08509,0.94716,0.40515,0.08032,0.94713
12,2,0.42248,0.09018,0.99755,0.42057,0.08459,0.99763
12,2,0.22270,0.07063,0.95879,0.21880,0.06395,0.95868
12,2,0.92846,0.64709,0.83088,0.93456,0.64986,0.83094
12,2,0.93100,0.66196,0.88127,0.93632,0.66477,0.88128
12,2,0.84560,0.44343,0.84251,0.84665,0.44379,0.84260
12,2,0.85504,0.45924,0.89289,0.85710,0.45967,0.89298
12,2,0.79174,0.36595,0.92390,0.79312,0.36543,0.92390
12,2,0.80335,0.38117,0.97429,0.80482,0.38117,0.97425
12,2,0.61167,0.19137,0.93553,0.61154,0.19076,0.93570
12,2,0.62696,0.20279,0.98592,0.62706,0.20125,0.98611
12,2,0.90725,0.57021,0.91227,0.91109,0.57162,0.91219
12,2,0.91260,0.58585,0.96266,0.91598,0.58745,0.96259
12,2,0.87249,0.49099,0.99367,0.87474,0.49176,0.99360
12,2,0.93437,0.69103,0.98204,0.93954,0.69380,0.98207
12,3,0.90082,0.85843,0.02302,0.90434,0.86151,0.02278
12,3,0.84340,0.91049,0.04683,0.84573,0.91313,0.04651
12,3,0.82923,0.91793,0.11825,0.83070,0.91950,0.11788
12,3,0.92903,0.80062,0.07064,0.93460,0.80454,0.07062
12,3,0.92354,0.81629,0.14206,0.92920,0.82043,0.14203
12,3,0.93905,0.74929,0.18968,0.94544,0.75296,0.18985
12,3,0.93680,0.76708,0.26111,0.94212,0.77075,0.26113
12,3,0.47659,0.86915,0.07064,0.47562,0.87107,0.07097
12,3,0.68976,0.93905,0.02302,0.69172,0.94288,0.02299
12,3,0.66972,0.93680,0.09445,0.67096,0.93968,0.09428
12,3,0.74687,0.93927,0.14206,0.74900,0.94249,0.14196
12,3,0.72839,0.94030,0.21349,0.73109,0.94545,0.21325
12,3,0.88066,0.88213,0.16587,0.88376,0.88488,0.16573
12,3,0.86915,0.89256,0.23730,0.87280,0.89682,0.23707
12,3,0.90942,0.84523,0.28492,0.91374,0.84901,0.28471
12,3,0.90082,0.85843,0.35635,0.90434,0.86151,0.35611
12,3,0.14157,0.54239,0.02302,0.13898,0.54223,0.02288
12,3,0.28809,0.72839,0.04683,0.28514,0.73058,0.04709
12,3,0.36879,0.79847,0.09445,0.36659,0.80167,0.09489
12,3,0.34800,0.78196,0.16587,0.34582,0.78478,0.16625
12,3,0.56419,0.90942,0.11825,0.56450,0.91174,0.11846
12,3,0.54239,0.90082,0.18968,0.54261,0.90320,0.18984
12,3,0.62841,0.92903,0.23730,0.63008,0.93360,0.23739
12,3,0.60725,0.92354,0.30873,0.60770,0.92668,0.30881
12,3,0.79847,0.92968,0.26111,0.80224,0.93517,0.26089
12,3,0.78196,0.93396,0.33254,0.78501,0.93884,0.33224
12,3,0.84340,0.91049,0.38016,0.84573,0.91313,0.37984
12,3,0.82923,0.91793,0.45159,0.83070,0.91950,0.45121
12,3,0.92903,0.80062,0.40397,0.93460,0.80454,0.40396
12,3,0.92354,0.81629,0.47540,0.92920,0.82043,0.47536
12,3,0.93905,0.74929,0.52302,0.94544,0.75296,0.52319
12,3,0.93680,0.76708,0.59445,0.94212,0.77075,0.59446
12,3,0.08951,0.43292,0.04683,0.08644,0.43188,0.04654
12,3,0.08207,0.41130,0.11825,0.07953,0.41014,0.11790
12,3,0.19938,0.62841,0.07064,0.19619,0.62952,0.07068
12,3,0.18371,0.60725,0.14206,0.18083,0.60788,0.14207
12,3,0.25071,0.68976,0.18968,0.24778,0.69174,0.18990
12,3,0.23292,0.66972,0.26111,0.22998,0.67095,0.26124
12,3,0.43292,0.84340,0.21349,0.43232,0.84578,0.21389
12,3,0.41130,0.82923,0.28492,0.41017,0.83069,0.28524
12,3,0.49854,0.88066,0.33254,0.49817,0.88180,0.33294
12,3,0.47659,0.86915,0.40397,0.47562,0.87107,0.40431
12,3,0.68976,0.93905,0.35635,0.69172,0.94288,0.35632
12,3,0.66972,0.93680,0.42778,0.67096,0.93968,0.42761
12,3,0.74687,0.93927,0.47540,0.74900,0.94249,0.47529
12,3,0.72839,0.94030,0.54683,0.73109,0.94545,0.54659
12,3,0.88066,0.88213,0.49921,0.88376,0.88488,0.49907
12,3,0.86915,0.89256,0.57064,0.87280,0.89682,0.57041
12,3,0.90942,0.84523,0.61825,0.91374,0.84901,0.61805
12,3,0.90082,0.85843,0.68968,0.90434,0.86151,0.68944
12,3,0.13085,0.10744,0.07064,0.12755,0.10345,0.07090
12,3,0.06095,0.25071,0.02302,0.05530,0.24740,0.02296
12,3,0.06321,0.23292,0.09445,0.05879,0.22989,0.09422
12,3,0.06073,0.30760,0.14206,0.05655,0.30534,0.14191
12,3,0.05971,0.28809,0.21349,0.05423,0.28499,0.21324
12,3,0.11788,0.49854,0.16587,0.11600,0.49817,0.16576
12,3,0.10744,0.47659,0.23730,0.10375,0.47551,0.23714
12,3,0.15477,0.56419,0.28492,0.15171,0.56419,0.28481
12,3,0.14157,0.54239,0.35635,0.13898,0.54223,0.35622
12,3,0.30760,0.74687,0.30873,0.30537,0.74891,0.30902
12,3,0.28809,0.72839,0.38016,0.28514,0.73058,0.38043
12,3,0.36879,0.79847,0.42778,0.36659,0.80167,0.42823
12,3,0.34800,0.78196,0.49921,0.34582,0.78478,0.49958
12,3,0.56419,0.90942,0.45159,0.56450,0.91174,0.45179
12,3,0.54239,0.90082,0.52302,0.54261,0.90320,0.52317
12,3,0.62841,0.92903,0.57064,0.63008,0.93360,0.57072
12,3,0.60725,0.92354,0.64206,0.60770,0.92668,0.64215
12,3,0.79847,0.92968,0.59445,0.80224,0.93517,0.59423
12,3,0.78196,0.93396,0.66587,0.78501,0.93884,0.66558
12,3,0.84340,0.91049,0.71349,0.84573,0.91313,0.71318
12,3,0.82923,0.91793,0.78492,0.83070,0.91950,0.78455
12,3,0.92903,0.80062,0.73730,0.93460,0.80454,0.73729
12,3,0.92354,0.81629,0.80873,0.92920,0.82043,0.80869
12,3,0.93905,0.74929,0.85635,0.94544,0.75296,0.85652
12,3,0.93680,0.76708,0.92778,0.94212,0.77075,0.92779
12,3,0.45761,0.09918,0.02302,0.45721,0.09649,0.02275
12,3,0.27161,0.05971,0.04683,0.26867,0.05401,0.04705
12,3,0.20153,0.07032,0.09445,0.19744,0.06424,0.09484
12,3,0.21804,0.06604,0.16587,0.21440,0.06028,0.16619
12,3,0.09058,0.15477,0.11825,0.08659,0.15136,0.11842
12,3,0.09918,0.14157,0.18968,0.09598,0.13861,0.18973
12,3,0.07097,0.19938,0.23730,0.06556,0.19559,0.23736
12,3,0.07646,0.18371,0.30873,0.07093,0.17935,0.30874
12,3,0.07032,0.36879,0.26111,0.06478,0.36653,0.26091
12,3,0.06604,0.34800,0.33254,0.06070,0.34534,0.33226
12,3,0.08951,0.43292,0.38016,0.08644,0.43188,0.37987
12,3,0.08207,0.41130,0.45159,0.07953,0.41014,0.45123
12,3,0.19938,0.62841,0.40397,0.19619,0.62952,0.40402
12,3,0.18371,0.60725,0.47540,0.18083,0.60788,0.47541
12,3,0.25071,0.68976,0.52302,0.24778,0.69174,0.52323
12,3,0.23292,0.66972,0.59445,0.22998,0.67095,0.59457
12,3,0.43292,0.84340,0.54683,0.43232,0.84578,0.54722
12,3,0.41130,0.82923,0.61825,0.41017,0.83069,0.61857
12,3,0.49854,0.88066,0.66587,0.49817,0.88180,0.66628
12,3,0.47659,0.86915,0.73730,0.47562,0.87107,0.73764
12,3,0.68976,0.93905,0.68968,0.69172,0.94288,0.68966
12,3,0.66972,0.93680,0.76111,0.67096,0.93968,0.76094
12,3,0.74687,0.93927,0.80873,0.74900,0.94249,0.80862
12,3,0.72839,0.94030,0.88016,0.73109,0.94545,0.87992
12,3,0.88066,0.88213,0.83254,0.88376,0.88488,0.83240
12,3,0.86915,0.89256,0.90397,0.87280,0.89682,0.90374
12,3,0.90942,0.84523,0.95159,0.91374,0.84901,0.95138
12,3,0.56709,0.15660,0.04683,0.56762,0.15425,0.04638
12,3,0.58870,0.17077,0.11825,0.58937,0.16958,0.11771
12,3,0.37159,0.07097,0.07064,0.36977,0.06601,0.07059
12,3,0.39275,0.07646,0.14206,0.39171,0.07281,0.14197
12,3,0.31024,0.06095,0.18968,0.30777,0.05612,0.18985
12,3,0.33028,0.06321,0.26111,0.32871,0.05952,0.26115
12,3,0.15660,0.08951,0.21349,0.15397,0.08639,0.21387
12,3,0.17077,0.08207,0.28492,0.16899,0.07981,0.28523
12,3,0.11934,0.11788,0.33254,0.11698,0.11566,0.33292
12,3,0.13085,0.10744,0.40397,0.12755,0.10345,0.40423
12,3,0.06095,0.25071,0.35635,0.05530,0.24740,0.35630
12,3,0.06321,0.23292,0.42778,0.05879,0.22989,0.42755
12,3,0.06073,0.30760,0.47540,0.05655,0.30534,0.47524
12,3,0.05971,0.28809,0.54683,0.05423,0.28499,0.54657
12,3,0.11788,0.49854,0.49921,0.11600,0.49817,0.49909
12,3,0.10744,0.47659,0.57064,0.10375,0.47551,0.57048
12,3,0.15477,0.56419,0.61825,0.15171,0.56419,0.61814
12,3,0.14157,0.54239,0.68968,0.13898,0.54223,0.68955
12,3,0.30760,0.74687,0.64206,0.30537,0.74891,0.64236
12,3,0.28809,0.72839,0.71349,0.28514,0.73058,0.71376
12,3,0.36879,0.79847,0.76111,0.36659,0.80167,0.76156
12,3,0.34800,0.78196,0.83254,0.34582,0.78478,0.83291
12,3,0.56419,0.90942,0.78492,0.56450,0.91174,0.78513
12,3,0.54239,0.90082,0.85635,0.54261,0.90320,0.85650
12,3,0.62841,0.92903,0.90397,0.63008,0.93360,0.90405
12,3,0.60725,0.92354,0.97540,0.60770,0.92668,0.97548
12,3,0.79847,0.92968,0.92778,0.80224,0.93517,0.92756
12,3,0.78196,0.93396,0.99921,0.78501,0.93884,0.99891
12,3,0.89256,0.52341,0.07064,0.89611,0.52464,0.07082
12,3,0.74929,0.31024,0.02302,0.75181,0.30865,0.02290
12,3,0.76708,0.33028,0.09445,0.76948,0.32933,0.09418
12,3,0.69240,0.25313,0.14206,0.69416,0.25131,0.14180
12,3,0.71191,0.27161,0.21349,0.71461,0.26965,0.21314
12,3,0.50146,0.11934,0.16587,0.50149,0.11782,0.16561
12,3,0.52341,0.13085,0.23730,0.52428,0.12893,0.23697
12,3,0.43581,0.09058,0.28492,0.43555,0.08810,0.28463
12,3,0.45761,0.09918,0.35635,0.45721,0.09649,0.35609
12,3,0.25313,0.06073,0.30873,0.25076,0.05682,0.30906
