,_id,Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w',Calculated atomic coordinates u',Calculated atomic coordinates v',Calculated atomic coordinates w',Initial atomic coordinate w
8153,60be2c98e4517376872119de,10,2,0.542475,0.161823,,0.53495,0.157486,0.184888,0.18485
8154,60be2c98e4517376872119df,10,2,0.297777,0.082881,,0.285868,0.07121,0.141899,0.141839
8155,60be2c98e4517376872119e0,10,2,0.316518,0.083787,,0.304759,0.071219,0.200848,0.200979
8156,60be2c98e4517376872119e1,10,2,0.228464,0.089946,,0.216542,0.079449,0.238576,0.238613
8157,60be2c98e4517376872119e2,10,2,0.244853,0.086583,,0.233132,0.075961,0.297696,0.297753
8158,60be2c98e4517376872119e3,10,2,0.10203,0.192634,,0.092038,0.187546,0.254736,0.254742
8159,60be2c98e4517376872119e4,10,2,0.108879,0.178742,,0.098821,0.173499,0.313704,0.313882
8160,60be2c98e4517376872119e5,10,2,0.084985,0.255708,,0.073865,0.250952,0.351343,0.351517
8161,60be2c98e4517376872119e6,10,2,0.087668,0.238893,,0.075749,0.233509,0.41037,0.410656
8162,60be2c98e4517376872119e7,10,2,0.125332,0.471566,,0.121736,0.470908,0.367744,0.367646
8163,60be2c98e4517376872119e8,10,2,0.11652,0.450522,,0.111149,0.449102,0.426788,0.426785
8164,60be2c98e4517376872119e9,10,2,0.169936,0.555931,,0.170929,0.555487,0.464546,0.46442
8165,60be2c98e4517376872119ea,10,2,0.157437,0.53492,,0.156563,0.534001,0.523555,0.52356
8166,60be2c98e4517376872119eb,10,2,0.354856,0.766149,,0.362124,0.765806,0.480635,0.480549
8167,60be2c98e4517376872119ec,10,2,0.335233,0.749536,,0.342492,0.748357,0.539814,0.539689
8168,60be2c98e4517376872119ed,10,2,0.43656,0.825369,,0.444858,0.826361,0.577436,0.577323
8169,60be2c98e4517376872119ee,10,2,0.415757,0.811727,,0.424025,0.812901,0.636481,0.636463
8170,60be2c98e4517376872119ef,10,2,0.66427,0.914239,,0.676032,0.924468,0.593362,0.593452
8171,60be2c98e4517376872119f0,10,2,0.644636,0.911201,,0.656393,0.922086,0.652484,0.652592
8172,60be2c98e4517376872119f1,10,2,0.738102,0.915719,,0.751382,0.927661,0.69036,0.690226
8173,60be2c98e4517376872119f2,10,2,0.720445,0.916954,,0.733424,0.92957,0.749441,0.749366
8174,60be2c98e4517376872119f3,10,2,0.883267,0.834326,,0.895348,0.841943,0.706331,0.706355
8175,60be2c98e4517376872119f4,10,2,0.87443,0.846536,,0.88641,0.854557,0.765452,0.765495
8176,60be2c98e4517376872119f5,10,2,0.908589,0.777251,,0.921242,0.784685,0.803266,0.80313
8177,60be2c98e4517376872119f6,10,2,0.903798,0.792684,,0.916312,0.800394,0.862418,0.862269
8178,60be2c98e4517376872119f7,10,2,0.912413,0.651729,,0.923381,0.65554,0.055699,0.055818
8179,60be2c98e4517376872119f8,10,2,0.88348,0.549478,,0.8893,0.550506,0.093428,0.093452
8180,60be2c98e4517376872119f9,10,2,0.891308,0.570395,,0.898348,0.572002,0.15259,0.152592
8181,60be2c98e4517376872119fa,10,2,0.738546,0.322872,,0.733686,0.322676,0.109605,0.109581
8182,60be2c98e4517376872119fb,10,2,0.755574,0.34223,,0.75114,0.342299,0.168689,0.168721
8183,60be2c98e4517376872119fc,10,2,0.664767,0.250464,,0.658,0.249473,0.206322,0.206355
8184,60be2c98e4517376872119fd,10,2,0.683968,0.267718,,0.677446,0.266386,0.265521,0.265495
8185,60be2c98e4517376872119fe,10,2,0.437094,0.111387,,0.427823,0.102706,0.222555,0.222484
8186,60be2c98e4517376872119ff,10,2,0.458063,0.11957,,0.449337,0.111253,0.281599,0.281624
8187,60be2c98e451737687211a00,10,2,0.355364,0.088799,,0.344325,0.077122,0.319322,0.319259
8188,60be2c98e451737687211a01,10,2,0.375369,0.092892,,0.364777,0.082085,0.378327,0.378398
8189,60be2c98e451737687211a02,10,2,0.170267,0.1138,,0.15968,0.106884,0.33534,0.335388
8190,60be2c98e451737687211a03,10,2,0.183635,0.106305,,0.172466,0.098515,0.394444,0.394527
8191,60be2c98e451737687211a04,10,2,0.12557,0.153464,,0.11521,0.148261,0.432031,0.432162
8192,60be2c98e451737687211a05,10,2,0.135368,0.142144,,0.123685,0.135251,0.491042,0.491302
8193,60be2c98e451737687211a06,10,2,0.08493,0.328783,,0.072789,0.324295,0.448239,0.448291
8194,60be2c98e451737687211a07,10,2,0.083338,0.309734,,0.069967,0.304133,0.507397,0.507431
8195,60be2c98e451737687211a08,10,2,0.101868,0.408868,,0.093175,0.406189,0.545192,0.545065
8196,60be2c98e451737687211a09,10,2,0.096067,0.388365,,0.087074,0.385036,0.604246,0.604205
8197,60be2c98e451737687211a0a,10,2,0.228053,0.638007,,0.23272,0.636938,0.561265,0.561194
8198,60be2c98e451737687211a0b,10,2,0.212378,0.617889,,0.216177,0.617129,0.620446,0.620334
8199,60be2c98e451737687211a0c,10,2,0.297304,0.714432,,0.304077,0.714357,0.657994,0.657968
8200,60be2c98e451737687211a0d,10,2,0.279096,0.696032,,0.285586,0.69575,0.717166,0.717108
8201,60be2c98e451737687211a0e,10,2,0.52086,0.871269,,0.530416,0.877089,0.674018,0.674097
8202,60be2c98e451737687211a0f,10,2,0.49973,0.861156,,0.508432,0.866904,0.733045,0.733237
8203,60be2c98e451737687211a10,10,2,0.604306,0.90197,,0.614724,0.912427,0.770827,0.770871
8204,60be2c98e451737687211a11,10,2,0.583713,0.8958,,0.593793,0.906257,0.829984,0.830011
8205,60be2c98e451737687211a12,10,2,0.802185,0.90018,,0.815176,0.910424,0.787141,0.787
8206,60be2c98e451737687211a13,10,2,0.787229,0.905637,,0.800204,0.916927,0.846154,0.84614
8207,60be2c98e451737687211a14,10,2,0.853897,0.868257,,0.86519,0.876256,0.883894,0.883775
8208,60be2c98e451737687211a15,10,2,0.842254,0.877714,,0.852236,0.884767,0.943005,0.942914
8209,60be2c98e451737687211a16,10,2,0.917183,0.708826,,0.929605,0.714982,0.900054,0.899904
8210,60be2c98e451737687211a17,10,2,0.916634,0.72685,,0.929225,0.733034,0.959053,0.959043
8211,60be2c98e451737687211a18,10,2,0.916662,0.690266,,0.929368,0.694989,0.174154,0.174097
8212,60be2c98e451737687211a19,10,2,0.842563,0.46508,,0.843763,0.464911,0.190292,0.190226
8213,60be2c98e451737687211a1a,10,2,0.854183,0.48618,,0.85559,0.485849,0.249406,0.249366
8214,60be2c98e451737687211a1b,10,2,0.787622,0.382111,,0.784128,0.381275,0.287099,0.287
8215,60be2c98e451737687211a1c,10,2,0.802558,0.402531,,0.800395,0.402212,0.346128,0.34614
8216,60be2c98e451737687211a1d,10,2,0.584243,0.188273,,0.576616,0.184703,0.303205,0.30313
8217,60be2c98e451737687211a1e,10,2,0.60483,0.202716,,0.597672,0.200014,0.362424,0.362269
8218,60be2c98e451737687211a1f,10,2,0.50027,0.138844,,0.491802,0.133326,0.400067,0.399904
8219,60be2c98e451737687211a20,10,2,0.5214,0.149884,,0.51321,0.147278,0.459108,0.459043
8220,60be2c98e451737687211a21,10,2,0.279555,0.083046,,0.266921,0.071173,0.415948,0.416033
8221,60be2c98e451737687211a22,10,2,0.297777,0.082881,,0.284983,0.070944,0.475096,0.475173
8222,60be2c98e451737687211a23,10,2,0.212771,0.094363,,0.19975,0.084555,0.512731,0.512807
8223,60be2c98e451737687211a24,10,2,0.228464,0.089946,,0.215652,0.079688,0.571829,0.571947
8224,60be2c98e451737687211a25,10,2,0.096202,0.207316,,0.08281,0.200001,0.528773,0.528936
8225,60be2c98e451737687211a26,10,2,0.10203,0.192634,,0.089183,0.18477,0.587847,0.588076
8226,60be2c98e451737687211a27,10,2,0.083366,0.27315,,0.069721,0.2662,0.625623,0.62571
8227,60be2c98e451737687211a28,10,2,0.084985,0.255708,,0.071567,0.24827,0.684793,0.68485
8228,60be2c98e451737687211a29,10,2,0.135106,0.492684,,0.133067,0.491341,0.642042,0.641839
8229,60be2c98e451737687211a2a,10,2,0.125332,0.471566,,0.122823,0.469338,0.701015,0.700979
8230,60be2c98e451737687211a2b,10,2,0.183283,0.576799,,0.187155,0.575752,0.738583,0.738613
8231,60be2c98e451737687211a2c,10,2,0.169936,0.555931,,0.173455,0.555023,0.797739,0.797753
8232,60be2c98e451737687211a2d,10,2,0.374853,0.782078,,0.382662,0.783823,0.754697,0.754742
8233,60be2c98e451737687211a2e,10,2,0.354856,0.766149,,0.3629,0.767044,0.813751,0.813882
8234,60be2c98e451737687211a2f,10,2,0.457525,0.838177,,0.465908,0.843025,0.851455,0.851517
8235,60be2c98e451737687211a30,10,2,0.43656,0.825369,,0.444597,0.828952,0.910524,0.910656
8236,60be2c98e451737687211a31,10,2,0.683482,0.916213,,0.695955,0.929527,0.86772,0.867646
8237,60be2c98e451737687211a32,10,2,0.66427,0.914239,,0.675842,0.926848,0.926786,0.926785
8238,60be2c98e451737687211a33,10,2,0.755147,0.913417,,0.766945,0.924251,0.964618,0.96442
8239,60be2c98e451737687211a34,10,2,0.891121,0.821258,,0.901993,0.827483,0.980633,0.980549
8240,60be2c98e451737687211a35,10,2,0.903933,0.611635,,0.911825,0.613397,0.2708,0.270871
8241,60be2c98e451737687211a36,10,2,0.908698,0.631851,,0.917002,0.634212,0.329866,0.330011
8242,60be2c98e451737687211a37,10,2,0.874668,0.528434,,0.878264,0.529092,0.367744,0.367646
8243,60be2c98e451737687211a38,10,2,0.88348,0.549478,,0.88885,0.550898,0.426788,0.426785
8244,60be2c98e451737687211a39,10,2,0.720904,0.303968,,0.715173,0.303509,0.383791,0.383775
8245,60be2c98e451737687211a3a,10,2,0.738546,0.322872,,0.7334,0.32343,0.442937,0.442914
8246,60be2c98e451737687211a3b,10,2,0.645144,0.233851,,0.637876,0.234194,0.480635,0.480549
8247,60be2c98e451737687211a3c,10,2,0.664767,0.250464,,0.657509,0.251643,0.539814,0.539689
8248,60be2c98e451737687211a3d,10,2,0.416287,0.1042,,0.406423,0.097054,0.496722,0.496678
8249,60be2c98e451737687211a3e,10,2,0.437094,0.111387,,0.427817,0.105752,0.555683,0.555818
8250,60be2c98e451737687211a3f,10,2,0.33573,0.085761,,0.323968,0.075532,0.593362,0.593452
8251,60be2c98e451737687211a40,10,2,0.355364,0.088799,,0.343607,0.077914,0.652484,0.652592
8252,60be2c98e451737687211a41,10,2,0.157746,0.122286,,0.145546,0.114066,0.609617,0.609581
8253,60be2c98e451737687211a42,10,2,0.170267,0.1138,,0.158248,0.105144,0.668652,0.668721
8254,60be2c98e451737687211a43,10,2,0.116733,0.165674,,0.104652,0.158057,0.706331,0.706355
8255,60be2c98e451737687211a44,10,2,0.12557,0.153464,,0.11359,0.145443,0.765452,0.765495
8256,60be2c98e451737687211a45,10,2,0.087587,0.348271,,0.077371,0.343383,0.722673,0.722484
8257,60be2c98e451737687211a46,10,2,0.08493,0.328783,,0.074596,0.323647,0.781685,0.781624
8258,60be2c98e451737687211a47,10,2,0.108692,0.429605,,0.104891,0.427595,0.81936,0.819259
8259,60be2c98e451737687211a48,10,2,0.101868,0.408868,,0.096348,0.406316,0.878315,0.878398
8260,60be2c98e451737687211a49,10,2,0.244426,0.65777,,0.251655,0.657311,0.835364,0.835388
8261,60be2c98e451737687211a4a,10,2,0.228053,0.638007,,0.234136,0.637789,0.894522,0.894527
8262,60be2c98e451737687211a4b,10,2,0.316032,0.732282,,0.323415,0.733473,0.932201,0.932162
8263,60be2c98e451737687211a4c,10,2,0.297304,0.714432,,0.3032,0.715209,0.991233,0.991302
8264,60be2c98e451737687211a4d,10,2,0.541937,0.88043,,0.551012,0.888479,0.94826,0.948291
8265,60be2c98e451737687211a4e,10,2,0.91507,0.671217,,0.927211,0.675705,0.448239,0.448291
8266,60be2c98e451737687211a4f,10,2,0.916662,0.690266,,0.930033,0.695867,0.507397,0.507431
8267,60be2c98e451737687211a50,10,2,0.830064,0.444069,,0.829071,0.444513,0.464546,0.46442
8268,60be2c98e451737687211a51,10,2,0.842563,0.46508,,0.843437,0.465999,0.523555,0.52356
8269,60be2c98e451737687211a52,10,2,0.771947,0.361993,,0.76728,0.363062,0.561265,0.561194
8270,60be2c98e451737687211a53,10,2,0.787622,0.382111,,0.783823,0.382871,0.620446,0.620334
8271,60be2c98e451737687211a54,10,2,0.56344,0.174631,,0.555142,0.173638,0.577436,0.577323
8272,60be2c98e451737687211a55,10,2,0.584243,0.188273,,0.575975,0.187099,0.636481,0.636463
8273,60be2c98e451737687211a56,10,2,0.47914,0.128731,,0.469584,0.122911,0.674018,0.674097
8274,60be2c98e451737687211a57,10,2,0.50027,0.138844,,0.491568,0.133096,0.733045,0.733237
8275,60be2c98e451737687211a58,10,2,0.261898,0.084281,,0.248618,0.072339,0.69036,0.690226
8276,60be2c98e451737687211a59,10,2,0.279555,0.083046,,0.266576,0.07043,0.749441,0.749366
8277,60be2c98e451737687211a5a,10,2,0.197815,0.09982,,0.184824,0.089576,0.787141,0.787
8278,60be2c98e451737687211a5b,10,2,0.212771,0.094363,,0.199796,0.083073,0.846154,0.84614
8279,60be2c98e451737687211a5c,10,2,0.091411,0.222749,,0.078758,0.215315,0.803266,0.80313
8280,60be2c98e451737687211a5d,10,2,0.096202,0.207316,,0.083688,0.199606,0.862418,0.862269
8281,60be2c98e451737687211a5e,10,2,0.082817,0.291174,,0.070395,0.285018,0.900054,0.899904
8282,60be2c98e451737687211a5f,10,2,0.083366,0.27315,,0.070775,0.266966,0.959053,0.959043
8283,60be2c98e451737687211a60,10,2,0.145817,0.51382,,0.146858,0.513209,0.915956,0.916033
8284,60be2c98e451737687211a61,10,2,0.135106,0.492684,,0.132914,0.491907,0.97511,0.975173
8285,60be2c98e451737687211a62,10,2,0.898132,0.591132,,0.906825,0.593811,0.545192,0.545065
8286,60be2c98e451737687211a63,10,2,0.903933,0.611635,,0.912926,0.614964,0.604246,0.604205
8287,60be2c98e451737687211a64,10,2,0.864894,0.507316,,0.866933,0.508659,0.642042,0.641839
8288,60be2c98e451737687211a65,10,2,0.874668,0.528434,,0.877177,0.530662,0.701015,0.700979
8289,60be2c98e451737687211a66,10,2,0.702696,0.285568,,0.695923,0.285643,0.657994,0.657968
8290,60be2c98e451737687211a67,10,2,0.720904,0.303968,,0.714414,0.30425,0.717166,0.717108
8291,60be2c98e451737687211a68,10,2,0.625147,0.217922,,0.617338,0.216177,0.754697,0.754742
8292,60be2c98e451737687211a69,10,2,0.645144,0.233851,,0.6371,0.232955,0.813751,0.813882
8293,60be2c98e451737687211a6a,10,2,0.395694,0.09803,,0.385276,0.087573,0.770827,0.770871
8294,60be2c98e451737687211a6b,10,2,0.416287,0.1042,,0.406207,0.093743,0.829984,0.830011
8295,60be2c98e451737687211a6c,10,2,0.316518,0.083787,,0.304045,0.070473,0.86772,0.867646
8296,60be2c98e451737687211a6d,10,2,0.33573,0.085761,,0.324158,0.073152,0.926786,0.926785
8297,60be2c98e451737687211a6e,10,2,0.146103,0.131743,,0.134809,0.123744,0.883894,0.883775
8298,60be2c98e451737687211a6f,10,2,0.157746,0.122286,,0.147764,0.115234,0.943005,0.942914
8299,60be2c98e451737687211a70,10,2,0.108879,0.178742,,0.098007,0.172517,0.980633,0.980549
8300,60be2c98e451737687211a71,10,2,0.091302,0.368149,,0.081713,0.364867,0.996677,0.996678
8301,60be2c98e451737687211a72,10,2,0.912413,0.651729,,0.92263,0.656617,0.722673,0.722484
8302,60be2c98e451737687211a73,10,2,0.91507,0.671217,,0.925404,0.676353,0.781685,0.781624
8303,60be2c98e451737687211a74,10,2,0.816717,0.423201,,0.812845,0.424248,0.738583,0.738613
8304,60be2c98e451737687211a75,10,2,0.830064,0.444069,,0.826545,0.444977,0.797739,0.797753
8305,60be2c98e451737687211a76,10,2,0.755574,0.34223,,0.748345,0.342689,0.835364,0.835388
8306,60be2c98e451737687211a77,10,2,0.771947,0.361993,,0.765864,0.362211,0.894522,0.894527
8307,60be2c98e451737687211a78,10,2,0.542475,0.161823,,0.534092,0.156975,0.851455,0.851517
8308,60be2c98e451737687211a79,10,2,0.56344,0.174631,,0.555403,0.171048,0.910524,0.910656
8309,60be2c98e451737687211a7a,10,2,0.458063,0.11957,,0.448988,0.111521,0.94826,0.948291
8310,60be2c98e451737687211a7b,10,2,0.244853,0.086583,,0.233056,0.075749,0.964618,0.96442
8311,60be2c98e451737687211a7c,10,2,0.891308,0.570395,,0.895109,0.572405,0.81936,0.819259
8312,60be2c98e451737687211a7d,10,2,0.898132,0.591132,,0.903652,0.593684,1.0,0.878398
8313,60be2c98e451737687211a7e,10,2,0.854183,0.48618,,0.853142,0.486791,0.915956,0.916033
8314,60be2c98e451737687211a7f,10,2,0.864894,0.507316,,0.867086,0.508093,0.97511,0.975173
8315,60be2c98e451737687211a80,10,2,0.683968,0.267718,,0.676585,0.266527,0.932201,0.932162
8316,60be2c98e451737687211a81,10,2,0.702696,0.285568,,0.6968,0.284791,0.991233,0.991302
8317,60be2c98e451737687211a82,10,2,0.908698,0.631851,,0.918288,0.635133,0.996677,0.996678
8318,60be2c98e451737687211a83,10,4,0.898937,0.838723,,0.904059,0.843035,0.026721,0.026825
8319,60be2c98e451737687211a84,10,4,0.778515,0.923118,,0.782245,0.929022,0.001159,0.001184
8320,60be2c98e451737687211a85,10,4,0.838449,0.899102,,0.842351,0.903364,0.039691,0.039645
8321,60be2c98e451737687211a86,10,4,0.815993,0.910714,,0.818098,0.913562,0.090823,0.090927
8322,60be2c98e451737687211a87,10,4,0.923038,0.778852,,0.929037,0.78247,0.06534,0.065286
8323,60be2c98e451737687211a88,10,4,0.91541,0.8043,,0.919736,0.807276,0.116542,0.116568
8324,60be2c98e451737687211a89,10,4,0.929325,0.737345,,0.934605,0.739821,0.154938,0.15503
8325,60be2c98e451737687211a8a,10,4,0.925825,0.76544,,0.930733,0.768122,0.206179,0.206312
8326,60be2c98e451737687211a8b,10,4,0.439347,0.838449,,0.439321,0.842006,0.039832,0.039645
8327,60be2c98e451737687211a8c,10,4,0.676326,0.927922,,0.679428,0.934558,0.014183,0.014004
8328,60be2c98e451737687211a8d,10,4,0.644186,0.923038,,0.646963,0.930645,0.065403,0.065286
8329,60be2c98e451737687211a8e,10,4,0.722329,0.930041,,0.725395,0.935553,0.103943,0.103748
8330,60be2c98e451737687211a8f,10,4,0.69198,0.929325,,0.69403,0.934821,0.155093,0.15503
8331,60be2c98e451737687211a90,10,4,0.867977,0.87686,,0.869672,0.878407,0.129501,0.129389
8332,60be2c98e451737687211a91,10,4,0.848863,0.89232,,0.85067,0.894624,0.180688,0.180671
8333,60be2c98e451737687211a92,10,4,0.892138,0.849122,,0.894545,0.850886,0.219146,0.219132
8334,60be2c98e451737687211a93,10,4,0.876646,0.868206,,0.878771,0.870285,0.270341,0.270414
8335,60be2c98e451737687211a94,10,4,0.930032,0.722709,,0.935769,0.725731,0.295793,0.296055
8336,60be2c98e451737687211a95,10,4,0.248404,0.676326,,0.246694,0.677339,0.014009,0.014004
8337,60be2c98e451737687211a96,10,4,0.32327,0.751237,,0.322837,0.753267,0.052509,0.052466
8338,60be2c98e451737687211a97,10,4,0.292289,0.722329,,0.290781,0.724872,0.103672,0.103748
8339,60be2c98e451737687211a98,10,4,0.525749,0.884704,,0.527007,0.8906,0.078311,0.078107
8340,60be2c98e451737687211a99,10,4,0.491117,0.867977,,0.491287,0.872638,0.129466,0.129389
8341,60be2c98e451737687211a9a,10,4,0.577314,0.905088,,0.578339,0.909797,0.16815,0.16785
8342,60be2c98e451737687211a9b,10,4,0.543016,0.892138,,0.543516,0.895587,0.219314,0.219132
8343,60be2c98e451737687211a9c,10,4,0.765091,0.925888,,0.7681,0.931107,0.193646,0.193491
8344,60be2c98e451737687211a9d,10,4,0.736975,0.929352,,0.740201,0.935599,0.244891,0.244773
8345,60be2c98e451737687211a9e,10,4,0.803986,0.915525,,0.807538,0.920348,0.283268,0.283235
8346,60be2c98e451737687211a9f,10,4,0.778515,0.923118,,0.782245,0.929022,0.334492,0.334517
8347,60be2c98e451737687211aa0,10,4,0.910582,0.816293,,0.914525,0.81898,0.308911,0.308876
8348,60be2c98e451737687211aa1,10,4,0.898937,0.838723,,0.904059,0.843035,0.360054,0.360158
8349,60be2c98e451737687211aa2,10,4,0.923038,0.778852,,0.929037,0.78247,0.398673,0.39862
8350,60be2c98e451737687211aa3,10,4,0.91541,0.8043,,0.919736,0.807276,0.449876,0.449902
8351,60be2c98e451737687211aa4,10,4,0.076882,0.355397,,0.069784,0.353004,0.001041,0.001184
8352,60be2c98e451737687211aa5,10,4,0.072033,0.32327,,0.06608,0.320656,0.05225,0.052466
8353,60be2c98e451737687211aa6,10,4,0.161277,0.560214,,0.157999,0.560729,0.026638,0.026825
8354,60be2c98e451737687211aa7,10,4,0.141045,0.525749,,0.138513,0.526183,0.07793,0.078107
8355,60be2c98e451737687211aa8,10,4,0.1957,0.61111,,0.193587,0.61259,0.116488,0.116568
8356,60be2c98e451737687211aa9,10,4,0.172226,0.577314,,0.16925,0.578363,0.167699,0.16785
8357,60be2c98e451737687211aaa,10,4,0.371825,0.791487,,0.370649,0.795704,0.142257,0.142209
8358,60be2c98e451737687211aab,10,4,0.339203,0.765091,,0.336939,0.768845,0.193465,0.193491
8359,60be2c98e451737687211aac,10,4,0.42225,0.827487,,0.421748,0.830732,0.232155,0.231953
8360,60be2c98e451737687211aad,10,4,0.388462,0.803986,,0.387394,0.806642,0.283347,0.283235
8361,60be2c98e451737687211aae,10,4,0.627751,0.919564,,0.629686,0.924912,0.257919,0.257594
8362,60be2c98e451737687211aaf,10,4,0.594288,0.910582,,0.595508,0.915917,0.309098,0.308876
8363,60be2c98e451737687211ab0,10,4,0.676326,0.927922,,0.679428,0.934558,0.347517,0.347337
8364,60be2c98e451737687211ab1,10,4,0.644186,0.923038,,0.646963,0.930645,0.398736,0.39862
8365,60be2c98e451737687211ab2,10,4,0.838449,0.899102,,0.842351,0.903364,0.373024,0.372979
8366,60be2c98e451737687211ab3,10,4,0.815993,0.910714,,0.818098,0.913562,0.424157,0.424261
8367,60be2c98e451737687211ab4,10,4,0.867977,0.87686,,0.869672,0.878407,0.462834,0.462722
8368,60be2c98e451737687211ab5,10,4,0.848863,0.89232,,0.85067,0.894624,0.514021,0.514004
8369,60be2c98e451737687211ab6,10,4,0.929325,0.737345,,0.934605,0.739821,0.488271,0.488363
8370,60be2c98e451737687211ab7,10,4,0.925825,0.76544,,0.930733,0.768122,0.539512,0.539645
8371,60be2c98e451737687211ab8,10,4,0.930032,0.722709,,0.935769,0.725731,0.629126,0.629389
8372,60be2c98e451737687211ab9,10,4,0.221485,0.076882,,0.217755,0.070978,0.001159,0.001184
8373,60be2c98e451737687211aba,10,4,0.101063,0.161277,,0.095941,0.156965,0.026721,0.026825
8374,60be2c98e451737687211abb,10,4,0.076962,0.221148,,0.070963,0.21753,0.06534,0.065286
8375,60be2c98e451737687211abc,10,4,0.08459,0.1957,,0.080264,0.192724,0.116542,0.116568
8376,60be2c98e451737687211abd,10,4,0.089286,0.405279,,0.085095,0.40469,0.090734,0.090927
8377,60be2c98e451737687211abe,10,4,0.080339,0.371825,,0.075908,0.370584,0.141939,0.142209
8378,60be2c98e451737687211abf,10,4,0.10768,0.456543,,0.104401,0.456602,0.180466,0.180671
8379,60be2c98e451737687211ac0,10,4,0.094764,0.42225,,0.090178,0.42161,0.23163,0.231953
8380,60be2c98e451737687211ac1,10,4,0.23456,0.660386,,0.231182,0.663127,0.206333,0.206312
8381,60be2c98e451737687211ac2,10,4,0.208187,0.627751,,0.204305,0.629442,0.257539,0.257594
8382,60be2c98e451737687211ac3,10,4,0.277291,0.707323,,0.275026,0.709355,0.296189,0.296055
8383,60be2c98e451737687211ac4,10,4,0.248404,0.676326,,0.246694,0.677339,0.347342,0.347337
8384,60be2c98e451737687211ac5,10,4,0.473809,0.858711,,0.473813,0.862083,0.321893,0.321696
8385,60be2c98e451737687211ac6,10,4,0.439347,0.838449,,0.439321,0.842006,0.373165,0.372979
